,accommodates,bedrooms,bathrooms,minstay,latitude,longitude,Entire home/apt,Private room,Shared room,price
1161,2.0,1.0,1.0,4.0,35.648108,139.676882,0.0,0.0,1.0,52
1164,4.0,1.0,1.0,1.0,35.649087,139.70804,1.0,0.0,0.0,66
1166,1.0,0.0,1.0,6.0,35.657327,139.715809,1.0,0.0,0.0,53
1168,3.0,1.0,1.0,3.0,35.701244,139.76924,1.0,0.0,0.0,71
1169,4.0,2.0,1.0,6.0,35.646373,139.707393,1.0,0.0,0.0,284
1170,1.0,1.0,1.0,2.0,35.659777,139.7368,0.0,0.0,1.0,47
1171,1.0,1.0,1.0,2.0,35.661462,139.736438,0.0,0.0,1.0,47
1173,3.0,1.0,2.0,2.0,35.559922,139.694075,0.0,1.0,0.0,25
1174,2.0,1.0,1.0,0.0,35.667031,139.662591,1.0,0.0,0.0,60
1175,4.0,1.0,1.0,3.0,35.658808,139.691857,1.0,0.0,0.0,100
1176,2.0,1.0,1.0,3.0,35.658106,139.723864,1.0,0.0,0.0,259
1177,1.0,1.0,1.0,1.0,35.705028,139.650581,0.0,0.0,1.0,35
1180,4.0,1.0,1.0,2.0,35.667881,139.731739,1.0,0.0,0.0,68
1181,1.0,1.0,2.0,3.0,35.706756,139.80081,0.0,0.0,1.0,17
1182,3.0,1.0,0.5,3.0,35.690712,139.815641,0.0,1.0,0.0,41
1183,4.0,1.0,1.0,2.0,35.655909,139.70393,1.0,0.0,0.0,64
1184,4.0,1.0,5.0,4.0,35.691318,139.688156,0.0,1.0,0.0,39
1186,2.0,1.0,1.0,1.0,35.630737,139.738212,1.0,0.0,0.0,84
1187,3.0,1.0,1.0,3.0,35.676967,139.786154,0.0,1.0,0.0,67
1189,4.0,1.0,1.5,1.0,35.655323,139.701362,1.0,0.0,0.0,103
1190,5.0,2.0,1.0,3.0,35.771977,139.873171,1.0,0.0,0.0,69
1191,1.0,1.0,1.0,1.0,35.629437,139.72231,0.0,1.0,0.0,43
1192,2.0,1.0,1.0,1.0,35.695622,139.707644,0.0,1.0,0.0,41
1194,2.0,1.0,1.0,4.0,35.649349,139.684214,1.0,0.0,0.0,86
1195,2.0,1.0,1.0,4.0,35.789031,139.70405,0.0,1.0,0.0,43
1196,2.0,0.0,1.0,4.0,35.66457,139.70523,1.0,0.0,0.0,67
1198,4.0,1.0,3.0,1.0,35.743169,139.777825,0.0,1.0,0.0,69
1199,4.0,1.0,3.0,2.0,35.7429,139.779386,0.0,1.0,0.0,22
1201,5.0,1.0,1.0,1.0,35.760365,139.717128,1.0,0.0,0.0,80
1202,1.0,1.0,7.0,2.0,35.728977,139.781879,0.0,0.0,1.0,20
1203,4.0,1.0,1.0,0.0,35.69423,139.695324,1.0,0.0,0.0,60
1204,2.0,1.0,1.0,0.0,35.658321,139.696283,1.0,0.0,0.0,62
1207,3.0,1.0,1.0,2.0,35.682995,139.698457,0.0,1.0,0.0,60
1208,3.0,1.0,1.0,2.0,35.648574,139.6781,1.0,0.0,0.0,85
1209,4.0,1.0,1.0,2.0,35.667487,139.769291,1.0,0.0,0.0,84
1210,5.0,1.0,1.0,3.0,35.629645,139.743894,1.0,0.0,0.0,164
1211,2.0,0.0,1.0,1.0,35.66,139.698042,1.0,0.0,0.0,106
1212,2.0,1.0,1.0,3.0,35.675707,139.678748,0.0,1.0,0.0,34
1213,2.0,1.0,1.5,1.0,35.630586,139.632024,0.0,1.0,0.0,60
1214,1.0,1.0,1.0,1.0,35.67071,139.734873,0.0,1.0,0.0,84
1215,3.0,1.0,1.0,2.0,35.650416,139.70759,1.0,0.0,0.0,103
1218,4.0,1.0,1.0,3.0,35.658111,139.695795,1.0,0.0,0.0,52
1219,4.0,1.0,1.0,2.0,35.657881,139.693464,1.0,0.0,0.0,59
1221,1.0,1.0,1.0,1.0,35.687098,139.682356,1.0,0.0,0.0,48
1225,2.0,1.0,1.0,1.0,35.682587,139.714241,1.0,0.0,0.0,68
1228,4.0,1.0,1.0,2.0,35.641472,139.713355,1.0,0.0,0.0,146
1230,2.0,1.0,1.0,20.0,35.648051,139.729077,1.0,0.0,0.0,103
1231,3.0,1.0,0.5,2.0,35.691837,139.804047,0.0,1.0,0.0,30
1234,4.0,1.0,1.0,2.0,35.656383,139.694718,1.0,0.0,0.0,67
1235,3.0,1.0,1.5,1.0,35.705117,139.700839,1.0,0.0,0.0,60
1236,1.0,1.0,2.0,3.0,35.723297,139.7024,0.0,1.0,0.0,30
1237,5.0,1.0,1.0,2.0,35.725379,139.711265,1.0,0.0,0.0,80
1238,4.0,1.0,1.0,1.0,35.661927,139.696613,1.0,0.0,0.0,103
1241,3.0,1.0,1.0,3.0,35.703333,139.598908,1.0,0.0,0.0,70
1242,5.0,1.0,1.0,0.0,35.657562,139.780096,1.0,0.0,0.0,47
1243,4.0,1.0,1.0,1.0,35.704888,139.692095,1.0,0.0,0.0,69
1245,2.0,1.0,1.0,1.0,35.63152,139.716819,0.0,1.0,0.0,57
1247,2.0,0.0,1.0,5.0,35.668346,139.689268,1.0,0.0,0.0,72
1249,2.0,1.0,1.0,1.0,35.716228,139.700568,0.0,0.0,1.0,47
1250,4.0,1.0,1.0,3.0,35.648037,139.71404,1.0,0.0,0.0,95
1251,5.0,1.0,1.0,2.0,35.646995,139.716922,1.0,0.0,0.0,78
1252,4.0,1.0,1.0,1.0,35.680913,139.78269,1.0,0.0,0.0,105
1253,3.0,1.0,1.0,2.0,35.666758,139.730689,1.0,0.0,0.0,62
1254,2.0,1.0,1.0,2.0,35.704957,139.656811,1.0,0.0,0.0,65
1255,4.0,0.0,1.0,1.0,35.682973,139.699068,1.0,0.0,0.0,115
1256,2.0,0.0,1.0,3.0,35.660278,139.69862,1.0,0.0,0.0,73
1258,3.0,1.0,1.0,0.0,35.630683,139.692525,1.0,0.0,0.0,63
1259,2.0,1.0,6.0,1.0,35.728816,139.783552,0.0,1.0,0.0,43
1260,2.0,1.0,1.0,1.0,35.793807,139.691014,0.0,1.0,0.0,43
1261,4.0,1.0,1.0,1.0,35.731198,139.706618,1.0,0.0,0.0,95
1262,3.0,1.0,1.0,3.0,35.707507,139.669019,1.0,0.0,0.0,58
1265,3.0,0.0,1.0,1.0,35.694882,139.691964,1.0,0.0,0.0,69
1266,3.0,1.0,1.0,2.0,35.704619,139.72032,0.0,1.0,0.0,50
1267,2.0,1.0,1.0,2.0,35.645429,139.709245,1.0,0.0,0.0,215
1268,3.0,1.0,1.0,1.0,35.642363,139.680071,1.0,0.0,0.0,69
1269,2.0,1.0,1.0,7.0,35.672939,139.667724,1.0,0.0,0.0,60
1270,2.0,0.0,1.0,2.0,35.694534,139.733381,1.0,0.0,0.0,62
1272,4.0,1.0,1.0,2.0,35.730644,139.732307,1.0,0.0,0.0,72
1273,4.0,1.0,1.0,6.0,35.704196,139.59675,1.0,0.0,0.0,82
1274,3.0,2.0,1.0,3.0,35.670637,139.737073,1.0,0.0,0.0,285
1276,2.0,1.0,1.0,1.0,35.714369,139.703736,1.0,0.0,0.0,61
1279,4.0,1.0,1.0,1.0,35.795856,139.685699,1.0,0.0,0.0,60
1280,2.0,1.0,1.0,3.0,35.742148,139.770957,0.0,1.0,0.0,50
1281,4.0,1.0,2.0,3.0,35.742825,139.771471,0.0,1.0,0.0,82
1282,3.0,0.0,1.0,3.0,35.663961,139.656212,1.0,0.0,0.0,65
1284,4.0,0.0,1.0,2.0,35.645636,139.705831,1.0,0.0,0.0,100
1285,2.0,0.0,1.0,2.0,35.646141,139.716781,1.0,0.0,0.0,65
1286,4.0,0.0,1.0,2.0,35.663287,139.702147,1.0,0.0,0.0,95
1287,2.0,1.0,1.0,5.0,35.735701,139.732491,1.0,0.0,0.0,30
1288,2.0,0.0,1.0,2.0,35.64591,139.716558,1.0,0.0,0.0,65
1289,3.0,1.0,1.0,0.0,35.671699,139.730451,1.0,0.0,0.0,103
1290,2.0,1.0,1.0,2.0,35.725899,139.709626,1.0,0.0,0.0,69
1291,4.0,1.0,1.0,1.0,35.703884,139.705912,1.0,0.0,0.0,73
1292,2.0,1.0,1.0,1.0,35.642029,139.666537,0.0,1.0,0.0,65
1293,3.0,1.0,1.0,1.0,35.660078,139.722373,1.0,0.0,0.0,73
1294,2.0,1.0,1.0,1.0,35.650386,139.70545,1.0,0.0,0.0,86
1295,2.0,1.0,2.0,20.0,35.707939,139.724137,0.0,1.0,0.0,25
1298,3.0,1.0,0.5,2.0,35.69044,139.803225,0.0,1.0,0.0,37
1299,1.0,1.0,8.0,1.0,35.728924,139.783488,0.0,0.0,1.0,22
1302,2.0,1.0,1.0,4.0,35.68289,139.681486,0.0,1.0,0.0,22
1303,2.0,1.0,1.0,1.0,35.682119,139.680988,0.0,1.0,0.0,30
1305,2.0,1.0,1.0,2.0,35.717252,139.635132,1.0,0.0,0.0,60
1308,5.0,2.0,1.0,2.0,35.678491,139.705889,1.0,0.0,0.0,98
1309,5.0,2.0,1.0,0.0,35.656013,139.752681,1.0,0.0,0.0,210
1310,2.0,1.0,1.0,4.0,35.707866,139.696056,1.0,0.0,0.0,56
1311,5.0,2.0,1.0,2.0,35.668565,139.728954,1.0,0.0,0.0,172
1312,5.0,1.0,1.0,0.0,35.671819,139.741051,1.0,0.0,0.0,121
1313,2.0,1.0,1.0,2.0,35.661105,139.700027,1.0,0.0,0.0,155
1314,4.0,1.0,1.0,2.0,35.674371,139.669795,1.0,0.0,0.0,69
1316,3.0,1.0,1.0,2.0,35.69646,139.686741,1.0,0.0,0.0,75
1318,1.0,1.0,1.0,1.0,35.655191,139.655204,0.0,0.0,1.0,39
1319,2.0,1.0,1.0,1.0,35.649768,139.722176,1.0,0.0,0.0,120
1320,3.0,1.0,1.0,0.0,35.698391,139.693595,1.0,0.0,0.0,85
1322,2.0,1.0,1.0,3.0,35.644909,139.723865,1.0,0.0,0.0,86
1324,1.0,1.0,0.5,3.0,35.657367,139.735673,0.0,1.0,0.0,39
1325,1.0,1.0,0.5,2.0,35.658937,139.735788,0.0,1.0,0.0,39
1326,2.0,1.0,1.0,2.0,35.658448,139.707024,1.0,0.0,0.0,85
1327,2.0,1.0,1.0,2.0,35.645366,139.70938,1.0,0.0,0.0,79
1329,2.0,1.0,1.0,2.0,35.735251,139.723886,0.0,1.0,0.0,24
1330,2.0,1.0,1.0,2.0,35.655808,139.675371,0.0,1.0,0.0,39
1331,3.0,1.0,1.0,1.0,35.755334,139.695806,0.0,0.0,1.0,16
1332,4.0,1.0,1.0,2.0,35.647131,139.71372,1.0,0.0,0.0,77
1333,4.0,1.0,1.0,0.0,35.684177,139.698282,1.0,0.0,0.0,91
1334,5.0,0.0,1.0,2.0,35.672518,139.769121,1.0,0.0,0.0,109
1335,3.0,1.0,1.5,2.0,35.657704,139.696263,1.0,0.0,0.0,78
1336,2.0,1.0,1.0,1.0,35.688456,139.603227,0.0,1.0,0.0,34
1337,4.0,1.0,2.0,4.0,35.69147,139.687826,0.0,1.0,0.0,39
1340,2.0,1.0,1.0,1.0,35.662518,139.648982,0.0,1.0,0.0,28
1342,2.0,1.0,1.0,3.0,35.697479,139.706323,0.0,1.0,0.0,34
1343,4.0,0.0,1.0,1.0,35.685604,139.698781,1.0,0.0,0.0,120
1344,3.0,0.0,1.0,1.0,35.685043,139.697671,1.0,0.0,0.0,110
1345,3.0,1.0,1.0,2.0,35.735346,139.71592,1.0,0.0,0.0,73
1346,4.0,2.0,1.0,0.0,35.710105,139.737315,1.0,0.0,0.0,108
1347,5.0,2.0,1.0,2.0,35.686846,139.696768,1.0,0.0,0.0,69
1349,3.0,1.0,1.0,1.0,35.754449,139.699133,0.0,0.0,1.0,16
1350,3.0,2.0,1.0,1.0,35.644145,139.708502,1.0,0.0,0.0,95
1352,3.0,1.0,1.0,2.0,35.654405,139.707809,1.0,0.0,0.0,69
1353,4.0,1.0,1.0,1.0,35.679384,139.681063,1.0,0.0,0.0,69
1354,3.0,1.0,3.0,1.0,35.741557,139.780039,0.0,1.0,0.0,26
1357,2.0,1.0,1.0,2.0,35.652103,139.641531,1.0,0.0,0.0,43
1359,3.0,1.0,1.0,0.0,35.693848,139.693639,1.0,0.0,0.0,85
1362,2.0,1.0,1.0,1.0,35.723124,139.733005,1.0,0.0,0.0,103
1363,4.0,1.0,1.0,2.0,35.657101,139.695688,1.0,0.0,0.0,100
1364,2.0,1.0,1.0,1.0,35.672679,139.707972,0.0,1.0,0.0,58
1365,2.0,0.0,1.0,2.0,35.70304,139.693997,1.0,0.0,0.0,82
1366,3.0,2.0,1.0,2.0,35.637941,139.692073,1.0,0.0,0.0,71
1367,2.0,1.0,2.0,2.0,35.559059,139.69327,0.0,1.0,0.0,25
1368,2.0,1.0,1.0,2.0,35.665253,139.764617,1.0,0.0,0.0,69
1369,3.0,1.0,1.0,1.0,35.657066,139.693848,1.0,0.0,0.0,86
1370,3.0,1.0,1.0,2.0,35.66835,139.733575,1.0,0.0,0.0,59
1371,2.0,1.0,2.0,2.0,35.600496,139.734519,0.0,1.0,0.0,39
1372,3.0,1.0,1.0,2.0,35.688876,139.688576,1.0,0.0,0.0,75
1373,4.0,1.0,1.0,2.0,35.65534,139.691187,1.0,0.0,0.0,95
1374,3.0,1.0,1.0,2.0,35.662871,139.695838,1.0,0.0,0.0,89
1377,2.0,1.0,0.5,1.0,35.665638,139.764779,1.0,0.0,0.0,68
1379,2.0,1.0,1.0,1.0,35.639037,139.599206,1.0,0.0,0.0,32
1380,5.0,2.0,1.5,6.0,35.627144,139.722062,1.0,0.0,0.0,125
1381,4.0,2.0,1.0,3.0,35.632695,139.710058,1.0,0.0,0.0,64
1382,2.0,1.0,2.0,1.0,35.707906,139.677894,0.0,0.0,1.0,28
1384,2.0,1.0,1.0,1.0,35.631989,139.691778,1.0,0.0,0.0,73
1386,2.0,1.0,1.0,1.0,35.672182,139.707897,0.0,1.0,0.0,57
1388,4.0,0.0,1.0,1.0,35.657515,139.698567,1.0,0.0,0.0,69
1389,3.0,1.0,1.0,3.0,35.664131,139.669314,1.0,0.0,0.0,84
1390,3.0,0.0,1.0,3.0,35.686735,139.697634,1.0,0.0,0.0,71
1391,3.0,1.0,0.5,2.0,35.690935,139.804939,0.0,1.0,0.0,36
1392,5.0,1.0,1.0,3.0,35.675346,139.735603,1.0,0.0,0.0,78
1393,3.0,1.0,1.0,0.0,35.685806,139.779386,1.0,0.0,0.0,95
1394,3.0,1.0,1.0,2.0,35.660719,139.728608,1.0,0.0,0.0,73
1395,3.0,1.0,1.0,2.0,35.654586,139.707459,1.0,0.0,0.0,69
1396,5.0,5.0,2.0,1.0,35.714142,139.857637,1.0,0.0,0.0,34
1397,3.0,1.0,1.0,3.0,35.669638,139.68173,1.0,0.0,0.0,86
1398,3.0,1.0,1.0,3.0,35.678375,139.682298,1.0,0.0,0.0,47
1400,4.0,1.0,0.5,1.0,35.6508,139.64711,0.0,0.0,1.0,17
1401,4.0,0.0,1.0,1.0,35.667398,139.684003,1.0,0.0,0.0,86
1402,5.0,1.0,1.0,2.0,35.657404,139.693429,1.0,0.0,0.0,65
1403,4.0,1.0,1.0,1.0,35.679047,139.680045,1.0,0.0,0.0,52
1404,2.0,1.0,1.0,1.0,35.702607,139.797488,0.0,0.0,1.0,17
1405,4.0,1.0,1.0,2.0,35.764829,139.868216,1.0,0.0,0.0,75
1406,5.0,2.0,1.0,3.0,35.723778,139.689499,1.0,0.0,0.0,108
1407,2.0,1.0,1.0,2.0,35.658174,139.695315,0.0,1.0,0.0,72
1408,3.0,1.0,1.0,2.0,35.710735,139.786589,1.0,0.0,0.0,103
1409,1.0,1.0,1.0,7.0,35.664361,139.737865,0.0,1.0,0.0,30
1411,4.0,1.0,1.0,0.0,35.727419,139.697074,1.0,0.0,0.0,52
1412,2.0,0.0,1.0,1.0,35.6767,139.705714,1.0,0.0,0.0,100
1413,1.0,1.0,1.0,1.0,35.618217,139.725731,0.0,0.0,1.0,33
1414,2.0,1.0,2.0,0.0,35.722266,139.780978,0.0,1.0,0.0,59
1415,5.0,1.0,1.0,1.0,35.697692,139.77307,1.0,0.0,0.0,68
1416,3.0,1.0,1.0,3.0,35.670376,139.738529,1.0,0.0,0.0,48
1417,3.0,1.0,1.0,0.0,35.659987,139.695393,1.0,0.0,0.0,72
1418,3.0,1.0,1.0,1.0,35.626755,139.720431,1.0,0.0,0.0,80
1419,2.0,1.0,1.0,1.0,35.68389,139.796732,0.0,0.0,1.0,26
1420,4.0,1.0,1.0,1.0,35.667788,139.684323,1.0,0.0,0.0,129
1422,4.0,2.0,1.0,1.0,35.649443,139.71298,1.0,0.0,0.0,86
1423,4.0,1.0,1.0,2.0,35.629135,139.709974,1.0,0.0,0.0,69
1424,3.0,1.0,1.0,1.0,35.679335,139.600746,0.0,1.0,0.0,33
1426,5.0,1.0,1.0,0.0,35.651802,139.755095,1.0,0.0,0.0,165
1429,2.0,1.0,1.0,1.0,35.651424,139.704415,0.0,1.0,0.0,65
1432,1.0,0.0,1.0,1.0,35.661332,139.706577,1.0,0.0,0.0,69
1433,1.0,1.0,1.0,1.0,35.645644,139.713041,0.0,0.0,1.0,25
1434,2.0,1.0,1.0,2.0,35.697119,139.701162,1.0,0.0,0.0,84
1435,5.0,0.0,1.0,3.0,35.73504,139.715972,1.0,0.0,0.0,68
1436,2.0,1.0,1.0,3.0,35.735973,139.633114,1.0,0.0,0.0,35
1437,3.0,1.0,1.0,3.0,35.710875,139.81895,1.0,0.0,0.0,56
1439,1.0,1.0,1.0,1.0,35.688007,139.683701,1.0,0.0,0.0,53
1443,1.0,1.0,1.0,0.0,35.714625,139.633484,0.0,1.0,0.0,41
1444,3.0,1.0,1.0,1.0,35.746894,139.812751,0.0,0.0,1.0,17
1445,3.0,1.0,1.0,0.0,35.698423,139.693868,1.0,0.0,0.0,85
1446,2.0,1.0,1.0,2.0,35.690239,139.686164,0.0,1.0,0.0,129
1448,2.0,1.0,1.0,3.0,35.683436,139.740526,0.0,1.0,0.0,77
1449,2.0,0.0,1.0,3.0,35.655798,139.73833,1.0,0.0,0.0,77
1450,2.0,0.0,1.0,2.0,35.676374,139.705094,1.0,0.0,0.0,115
1451,1.0,1.0,1.0,2.0,35.662304,139.672837,0.0,1.0,0.0,36
1452,3.0,1.0,1.0,2.0,35.710287,139.805311,1.0,0.0,0.0,79
1453,2.0,0.0,1.0,1.0,35.697716,139.771632,1.0,0.0,0.0,60
1454,2.0,1.0,1.0,2.0,35.697425,139.69546,1.0,0.0,0.0,85
1455,4.0,0.0,1.0,1.0,35.710502,139.713726,1.0,0.0,0.0,40
1456,5.0,1.0,1.0,2.0,35.658999,139.744274,1.0,0.0,0.0,69
1457,2.0,1.0,1.0,3.0,35.713844,139.705727,1.0,0.0,0.0,69
1458,4.0,1.0,1.0,1.0,35.697405,139.702896,1.0,0.0,0.0,95
1459,2.0,1.0,1.0,2.0,35.696841,139.693961,1.0,0.0,0.0,85
1460,2.0,1.0,1.0,2.0,35.73358,139.716346,1.0,0.0,0.0,66
1461,2.0,1.0,1.0,1.0,35.664917,139.727005,1.0,0.0,0.0,49
1465,2.0,1.0,1.0,2.0,35.732602,139.70583,1.0,0.0,0.0,78
1466,4.0,0.0,1.0,1.0,35.65839,139.694692,1.0,0.0,0.0,73
1468,2.0,1.0,1.0,1.0,35.689362,139.708826,1.0,0.0,0.0,59
1470,2.0,0.0,1.0,3.0,35.673723,139.706891,1.0,0.0,0.0,165
1472,4.0,0.0,1.0,1.0,35.685697,139.698458,1.0,0.0,0.0,73
1473,2.0,1.0,1.0,2.0,35.697593,139.695764,1.0,0.0,0.0,85
1474,2.0,1.0,1.0,2.0,35.696236,139.695329,1.0,0.0,0.0,85
1475,3.0,0.0,1.0,1.0,35.704687,139.696809,1.0,0.0,0.0,47
1476,3.0,1.0,1.0,3.0,35.702187,139.707373,1.0,0.0,0.0,86
1478,4.0,0.0,1.0,1.0,35.684933,139.690868,1.0,0.0,0.0,69
1480,2.0,1.0,1.0,1.0,35.696874,139.707321,1.0,0.0,0.0,82
1481,2.0,1.0,1.0,4.0,35.673041,139.682381,1.0,0.0,0.0,49
1482,2.0,1.0,1.0,4.0,35.703886,139.727877,1.0,0.0,0.0,40
1484,3.0,1.0,1.0,2.0,35.656425,139.699338,1.0,0.0,0.0,86
1486,4.0,0.0,1.0,1.0,35.627834,139.721116,1.0,0.0,0.0,60
1487,5.0,1.0,1.0,1.0,35.656505,139.743588,1.0,0.0,0.0,125
1488,4.0,1.0,1.0,2.0,35.63997,139.710049,1.0,0.0,0.0,103
1489,5.0,2.0,1.0,1.0,35.627465,139.721646,1.0,0.0,0.0,86
1490,2.0,1.0,1.0,2.0,35.695421,139.694287,1.0,0.0,0.0,85
1491,3.0,0.0,1.0,1.0,35.726368,139.709723,1.0,0.0,0.0,78
1492,2.0,1.0,1.0,2.0,35.683742,139.699141,0.0,1.0,0.0,45
1493,5.0,2.0,1.0,1.0,35.633557,139.709926,1.0,0.0,0.0,78
1494,4.0,0.0,1.0,1.0,35.675655,139.734216,1.0,0.0,0.0,65
1495,3.0,1.0,1.0,3.0,35.701455,139.708318,1.0,0.0,0.0,69
1496,2.0,1.0,1.0,3.0,35.595113,139.728864,0.0,1.0,0.0,30
1497,2.0,1.0,1.0,2.0,35.680065,139.680242,0.0,1.0,0.0,34
1498,2.0,1.0,1.0,3.0,35.599927,139.667804,1.0,0.0,0.0,47
1501,2.0,1.0,1.0,3.0,35.637628,139.750802,0.0,1.0,0.0,65
1503,2.0,1.0,1.0,2.0,35.622919,139.709688,0.0,1.0,0.0,43
1506,5.0,1.0,1.0,2.0,35.693189,139.707714,1.0,0.0,0.0,120
1507,1.0,1.0,1.0,1.0,35.75518,139.697633,0.0,0.0,1.0,14
1508,4.0,1.0,1.0,1.0,35.709166,139.697642,1.0,0.0,0.0,130
1510,3.0,1.0,1.0,1.0,35.642143,139.713702,0.0,1.0,0.0,49
1512,2.0,1.0,1.0,1.0,35.634717,139.665173,1.0,0.0,0.0,60
1513,3.0,1.0,1.0,1.0,35.681537,139.817465,1.0,0.0,0.0,69
1514,4.0,1.0,1.0,1.0,35.646781,139.742646,1.0,0.0,0.0,103
1516,2.0,1.0,1.0,1.0,35.683775,139.684503,1.0,0.0,0.0,56
1519,5.0,1.0,1.0,1.0,35.701436,139.691471,1.0,0.0,0.0,50
1520,2.0,1.0,1.0,2.0,35.660102,139.69767,1.0,0.0,0.0,69
1521,2.0,1.0,1.0,3.0,35.647698,139.710095,0.0,1.0,0.0,52
1522,2.0,1.0,1.0,1.0,35.652364,139.70809,1.0,0.0,0.0,78
1523,2.0,1.0,1.0,2.0,35.722104,139.710339,1.0,0.0,0.0,52
1524,4.0,1.0,1.0,2.0,35.65838,139.742261,1.0,0.0,0.0,30
1525,3.0,1.0,1.0,1.0,35.66323,139.753641,1.0,0.0,0.0,99
1526,2.0,1.0,1.0,1.0,35.715821,139.630467,0.0,1.0,0.0,43
1527,2.0,1.0,1.0,1.0,35.66299,139.73357,1.0,0.0,0.0,86
1529,2.0,1.0,1.0,1.0,35.680217,139.677776,0.0,1.0,0.0,69
1530,4.0,1.0,1.0,2.0,35.643408,139.735448,1.0,0.0,0.0,55
1531,4.0,1.0,1.0,2.0,35.661979,139.734872,1.0,0.0,0.0,128
1532,3.0,1.0,1.0,1.0,35.640498,139.599325,1.0,0.0,0.0,36
1533,3.0,1.0,0.5,2.0,35.690297,139.813966,0.0,1.0,0.0,28
1534,2.0,0.0,1.0,0.0,35.685197,139.698651,1.0,0.0,0.0,82
1535,2.0,1.0,1.0,2.0,35.659591,139.665336,1.0,0.0,0.0,68
1536,3.0,1.0,1.0,1.0,35.663684,139.694422,1.0,0.0,0.0,39
1537,4.0,0.0,1.0,1.0,35.671166,139.77866,1.0,0.0,0.0,121
1538,2.0,1.0,1.0,4.0,35.777857,139.830513,0.0,1.0,0.0,35
1539,2.0,1.0,1.0,0.0,35.67994,139.687161,1.0,0.0,0.0,59
1540,2.0,1.0,1.0,1.0,35.673423,139.617464,0.0,1.0,0.0,39
1541,2.0,1.0,2.0,1.0,35.681957,139.679822,0.0,1.0,0.0,34
1543,2.0,1.0,2.0,1.0,35.680805,139.681329,0.0,1.0,0.0,34
1544,1.0,1.0,3.0,2.0,35.68048,139.679988,0.0,0.0,1.0,22
1547,4.0,0.0,1.0,1.0,35.657883,139.735938,1.0,0.0,0.0,80
1548,3.0,1.0,1.0,1.0,35.697286,139.709219,1.0,0.0,0.0,69
1549,3.0,1.0,1.0,2.0,35.699291,139.709377,1.0,0.0,0.0,73
1550,4.0,2.0,1.0,2.0,35.668077,139.7343,1.0,0.0,0.0,143
1551,3.0,1.0,1.0,3.0,35.692354,139.689198,1.0,0.0,0.0,95
1552,1.0,1.0,1.0,1.0,35.680471,139.601893,0.0,0.0,1.0,26
1553,3.0,1.0,1.0,1.0,35.656227,139.694672,0.0,1.0,0.0,95
1556,5.0,1.0,1.0,0.0,35.670722,139.728702,1.0,0.0,0.0,107
1557,4.0,1.0,1.0,2.0,35.667114,139.733649,1.0,0.0,0.0,95
1558,3.0,1.0,1.0,1.0,35.645917,139.737231,1.0,0.0,0.0,105
1559,4.0,1.0,1.0,1.0,35.680655,139.67963,1.0,0.0,0.0,69
1560,2.0,1.0,1.0,2.0,35.686948,139.715293,0.0,1.0,0.0,30
1563,3.0,1.0,1.0,4.0,35.65192,139.704686,1.0,0.0,0.0,86
1564,2.0,0.0,1.0,4.0,35.699114,139.672583,1.0,0.0,0.0,52
1565,3.0,1.0,1.0,0.0,35.690427,139.693366,1.0,0.0,0.0,70
1566,4.0,1.0,1.0,0.0,35.6217,139.6539,1.0,0.0,0.0,70
1567,3.0,1.0,1.0,1.0,35.667749,139.691061,1.0,0.0,0.0,78
1568,2.0,1.0,1.0,1.0,35.68739,139.708605,1.0,0.0,0.0,69
1569,8.0,1.0,1.0,1.0,35.743118,139.783496,0.0,1.0,0.0,65
1570,2.0,1.0,1.0,1.0,35.741293,139.782291,0.0,1.0,0.0,45
1571,5.0,1.0,1.0,0.0,35.704343,139.774454,1.0,0.0,0.0,116
1572,5.0,1.0,1.0,3.0,35.731893,139.678359,1.0,0.0,0.0,79
1575,5.0,2.0,2.0,3.0,35.711134,139.817428,1.0,0.0,0.0,65
1576,5.0,2.0,1.0,2.0,35.703426,139.78388,1.0,0.0,0.0,68
1578,2.0,1.0,1.0,1.0,35.757388,139.648641,0.0,1.0,0.0,64
1579,2.0,1.0,1.0,2.0,35.656689,139.743935,1.0,0.0,0.0,85
1580,4.0,1.0,1.0,1.0,35.667,139.712658,1.0,0.0,0.0,112
1581,2.0,1.0,1.5,1.0,35.650115,139.711795,1.0,0.0,0.0,150
1582,2.0,0.0,1.0,2.0,35.690517,139.727986,1.0,0.0,0.0,65
1583,1.0,1.0,1.0,5.0,35.690783,139.727683,0.0,1.0,0.0,36
1584,3.0,1.0,1.0,1.0,35.658443,139.7067,1.0,0.0,0.0,95
1586,2.0,1.0,1.0,1.0,35.607115,139.68869,1.0,0.0,0.0,64
1587,3.0,1.0,1.0,2.0,35.705714,139.781311,0.0,0.0,1.0,25
1588,2.0,1.0,1.0,2.0,35.645881,139.712599,1.0,0.0,0.0,72
1589,2.0,1.0,1.0,3.0,35.656497,139.775593,1.0,0.0,0.0,49
1590,3.0,1.0,1.0,5.0,35.69526,139.707677,1.0,0.0,0.0,51
1591,4.0,2.0,1.0,2.0,35.690181,139.728973,1.0,0.0,0.0,60
1593,4.0,1.0,1.0,2.0,35.661574,139.759431,0.0,1.0,0.0,95
1594,4.0,0.0,1.0,1.0,35.677393,139.705088,1.0,0.0,0.0,110
1595,1.0,1.0,1.0,1.0,35.66306,139.738769,0.0,1.0,0.0,73
1596,2.0,0.0,1.0,3.0,35.682934,139.697199,1.0,0.0,0.0,80
