,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
474658,2014-11-05,Switzerland,46.19863800731445,6.155011174905262,2.0,2.0,1.0,1.0,85.0,15.0,1.0,15.0,5.0,60.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,11
474659,2015-05-01,Switzerland,46.20760668755313,6.143195037345509,2.0,1.0,0.0,1.0,100.0,0.0,2.0,20.0,15.0,1125.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5
474660,2013-07-26,Switzerland,46.21266796763452,6.152199918313313,2.0,1.0,1.0,1.0,170.0,77.0,1.0,0.0,1.0,1125.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,7
474661,2014-09-22,Switzerland,46.21092969175888,6.126896512809367,2.0,1.0,1.0,2.0,85.0,10.0,1.0,20.0,1.0,1125.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9
474662,2012-10-01,Switzerland,46.19845038290145,6.156418235575714,6.0,2.0,3.0,5.0,470.0,125.0,1.0,0.0,3.0,56.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10
474663,2015-07-08,Switzerland,46.2117321153661,6.1343312751288055,3.0,1.0,1.0,1.0,100.0,40.0,1.0,0.0,2.0,1125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,7
474666,2012-10-02,Switzerland,46.20366702759725,6.143861373191706,2.0,1.0,1.0,1.0,110.0,75.0,0.0,0.0,3.0,1125.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10
474668,2015-10-01,Switzerland,46.200240460809496,6.155711595580039,2.0,1.5,1.0,1.0,139.0,40.0,1.0,0.0,2.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,10
474669,2014-06-13,Switzerland,46.21473511236988,6.148616342266741,3.0,1.0,1.0,2.0,100.0,100.0,1.0,0.0,6.0,90.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,6
474670,2015-03-16,Switzerland,46.19662109471249,6.139723504080821,2.0,1.5,1.0,1.0,58.0,0.0,1.0,0.0,1.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3
474671,2013-11-18,Switzerland,46.21332008395621,6.147217999510927,3.0,1.0,1.0,2.0,110.0,56.0,3.0,25.0,4.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11
474672,2016-01-21,Switzerland,46.20483146135636,6.159443800529508,2.0,1.0,1.0,1.0,83.0,0.0,1.0,0.0,1.0,1125.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1
474673,2013-12-08,Switzerland,46.189826192452514,6.138454482449965,3.0,1.0,1.0,2.0,139.0,0.0,2.0,0.0,2.0,1125.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,12
474675,2014-08-31,Switzerland,46.207689960615575,6.138726161656604,2.0,1.5,1.0,1.0,80.0,0.0,2.0,0.0,2.0,1125.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,8
474676,2016-05-21,Switzerland,46.2138336832188,6.149998276225509,1.0,1.0,1.0,1.0,110.0,20.0,1.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5
474677,2016-03-27,Switzerland,46.202207378240765,6.128062687885098,2.0,1.0,1.0,1.0,120.0,50.0,1.0,0.0,4.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,3
474678,2013-12-23,Switzerland,46.21031952268344,6.148333959835588,1.0,1.5,1.0,1.0,65.0,0.0,1.0,0.0,4.0,1125.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12
474679,2013-07-15,Switzerland,46.18915180317751,6.156645106339992,5.0,1.0,2.0,3.0,181.0,150.0,1.0,0.0,10.0,360.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7
474681,2016-03-20,Switzerland,46.20981853935482,6.14666105846134,13.0,3.0,5.0,7.0,600.0,150.0,1.0,0.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,3
474682,2014-07-14,Switzerland,46.20627836385602,6.16341317011324,3.0,1.0,1.0,2.0,120.0,75.0,1.0,0.0,30.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7
