,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
2168,2014-07-25,Ireland,53.28848226135158,-6.125095268792447,2.0,1.0,1.0,2.0,53.0,12.0,1.0,17.0,30.0,1125.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,7
2169,2016-12-29,Ireland,53.2964686073657,-6.138423524032793,6.0,2.0,2.0,3.0,50.0,45.0,1.0,0.0,2.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,12
2171,2015-05-06,Ireland,53.28460471394855,-6.221804605118078,2.0,1.0,1.0,1.0,35.0,25.0,1.0,15.0,3.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5
2172,2016-06-10,Ireland,53.30495536169427,-6.239934197957692,5.0,2.0,2.0,4.0,110.0,40.0,1.0,20.0,4.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,6
2173,2015-09-04,Ireland,53.29130627051111,-6.168178734255444,4.0,1.0,1.0,2.0,60.0,0.0,1.0,25.0,1.0,1125.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,9
2174,2015-11-05,Ireland,53.29082364057735,-6.258655415584867,1.0,1.0,1.0,1.0,36.0,0.0,1.0,0.0,1.0,1125.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,11
2175,2015-11-05,Ireland,53.28833831505332,-6.252650164919255,1.0,2.0,1.0,1.0,36.0,0.0,1.0,0.0,1.0,1125.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,11
2177,2013-11-22,Ireland,53.29421674099175,-6.1350414764358,1.0,1.0,1.0,1.0,79.0,0.0,1.0,0.0,1.0,5.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,11
2178,2016-07-02,Ireland,53.24975011072961,-6.168106728982853,2.0,1.0,1.0,1.0,50.0,12.0,1.0,30.0,2.0,21.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,7
2179,2016-07-19,Ireland,53.28411834731367,-6.176558435150166,8.0,2.0,4.0,5.0,200.0,0.0,1.0,0.0,2.0,1125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7
2180,2013-06-19,Ireland,53.27940531026025,-6.211176402549378,2.0,1.0,1.0,1.0,40.0,25.0,1.0,0.0,1.0,5.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6
2181,2015-10-06,Ireland,53.2849011518337,-6.154287019462544,4.0,1.0,2.0,2.0,130.0,45.0,1.0,0.0,4.0,7.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10
