,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
59406,2012-01-20,Germany,52.495711124705615,13.434313096921802,2.0,1.0,1.0,2.0,120.0,50.0,2.0,20.0,20.0,1125.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1
59407,2012-09-16,Germany,52.49644053496759,13.43333013328945,2.0,1.0,1.0,1.0,35.0,10.0,1.0,15.0,5.0,60.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,9
59408,2016-07-13,Germany,52.49849445095909,13.441305440838567,2.0,1.0,1.0,1.0,25.0,0.0,1.0,15.0,1.0,1125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,7
59409,2013-09-17,Germany,52.49861800733595,13.426042736151915,6.0,2.0,3.0,6.0,200.0,86.0,3.0,38.0,2.0,1125.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9
59410,2014-08-16,Germany,52.49635482164407,13.44738720117485,3.0,1.0,1.0,2.0,32.0,0.0,1.0,20.0,1.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,8
59411,2011-11-20,Germany,52.49981040607221,13.440505933523552,4.0,1.0,2.0,2.0,65.0,20.0,1.0,0.0,10.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,11
59412,2014-04-30,Germany,52.49608298671348,13.44122847965383,4.0,1.0,1.0,2.0,98.0,45.0,1.0,18.0,2.0,30.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4
59413,2017-02-26,Germany,52.49686637979308,13.421455383923384,2.0,2.0,1.0,1.0,58.0,28.0,1.0,0.0,3.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,2
59414,2012-04-10,Germany,52.494433087614695,13.428126146538402,2.0,1.0,1.0,1.0,60.0,0.0,1.0,0.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4
59415,2013-02-07,Germany,52.52285423407576,13.44655690178186,3.0,1.0,1.0,3.0,29.0,0.0,1.0,13.0,2.0,40.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,2
59416,2016-07-06,Germany,52.52139105818488,13.449764149022178,4.0,1.0,2.0,1.0,62.0,13.0,2.0,11.0,2.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,7
59417,2015-09-04,Germany,52.516879464598965,13.448499253160906,3.0,1.0,1.0,1.0,35.0,19.0,1.0,11.0,3.0,21.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,9
59418,2015-08-13,Germany,52.52455643939187,13.4384075577969,2.0,1.0,1.0,2.0,65.0,20.0,2.0,0.0,1.0,1125.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,8
59419,2011-08-11,Germany,52.5219934396579,13.438656515880862,4.0,1.0,2.0,2.0,120.0,35.0,2.0,10.0,4.0,1125.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,8
59420,2016-03-31,Germany,52.520228182146965,13.449347439773618,4.0,1.0,2.0,1.0,100.0,0.0,1.0,0.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
