,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
41574,2015-07-23,Greece,37.97133588043278,23.745403664621065,3.0,1.0,1.0,1.0,19.0,25.0,1.0,0.0,2.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,7
41575,2015-05-21,Greece,37.96931495334282,23.751626171815246,5.0,1.0,2.0,2.0,49.0,20.0,2.0,8.0,2.0,300.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5
41576,2011-03-07,Greece,37.970222001857074,23.74280157924175,2.0,1.0,1.0,1.0,29.0,0.0,1.0,0.0,5.0,1825.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3
41577,2015-09-08,Greece,37.96829721562353,23.75228160124512,2.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,3.0,1125.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,9
41578,2014-07-14,Greece,37.971402499490864,23.744347994252355,2.0,1.0,1.0,1.0,27.0,20.0,2.0,0.0,2.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7
41579,2014-11-18,Greece,38.01007935229239,23.733198123347925,2.0,1.0,0.0,1.0,35.0,20.0,1.0,0.0,1.0,30.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,11
41580,2014-03-06,Greece,37.99441019410399,23.73543727040189,4.0,1.0,2.0,4.0,59.0,45.0,2.0,14.0,2.0,1125.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
41581,2012-06-23,Greece,37.971485458365166,23.710778383888925,7.0,1.0,2.0,2.0,36.0,0.0,2.0,10.0,2.0,20000000.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,6
41582,2014-09-06,Greece,37.96755301013948,23.70612015755478,2.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,5.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,9
41655,2014-04-28,Greece,37.96531795046539,23.71065355944584,4.0,1.0,0.0,2.0,40.0,21.0,2.0,9.0,2.0,1125.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4
41656,2016-07-14,Greece,37.96851894988173,23.71167517492259,2.0,1.0,1.0,1.0,18.0,12.0,2.0,10.0,1.0,1125.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,7
41657,2016-06-28,Greece,38.00398633983945,23.727402052231408,4.0,1.0,1.0,1.0,25.0,10.0,2.0,5.0,1.0,100.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6
41658,2014-05-27,Greece,38.001717954579966,23.730134804091485,2.0,1.0,1.0,1.0,20.0,0.0,2.0,8.0,1.0,1125.0,177.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5
41659,2017-01-06,Greece,38.001018794941125,23.727367405871075,4.0,1.0,1.0,3.0,20.0,0.0,2.0,10.0,3.0,1125.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1
41660,2016-01-01,Greece,38.00538955718793,23.731978994268136,3.0,1.0,1.0,1.0,15.0,0.0,1.0,0.0,1.0,1125.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1
41661,2015-09-10,Greece,38.00296985730123,23.728869676199373,4.0,1.0,1.0,1.0,20.0,12.0,2.0,8.0,3.0,20.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,9
41663,2016-01-29,Greece,37.99440004840318,23.72347815546789,3.0,1.0,1.0,3.0,16.0,10.0,2.0,10.0,1.0,1125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1
41664,2017-02-14,Greece,37.99416109202484,23.730564618043864,6.0,1.5,3.0,4.0,39.0,22.0,2.0,10.0,2.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
