,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
414608,2011-12-14,Belgium,50.8345281038184,4.386687667089131,2.0,1.0,1.0,1.0,29.0,0.0,1.0,12.0,3.0,365.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,12
414609,2014-07-15,Belgium,50.83070935046664,4.382421908533876,2.0,1.0,1.0,1.0,40.0,25.0,1.0,15.0,7.0,1125.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7
414610,2015-01-08,Belgium,50.82492534367292,4.386962099909117,2.0,1.0,1.0,1.0,20.0,0.0,1.0,20.0,1.0,1125.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1
414611,2013-05-18,Belgium,50.83126352667684,4.384670032561318,2.0,1.0,1.0,1.0,25.0,10.0,2.0,0.0,2.0,1125.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5
414612,2014-07-13,Belgium,50.82547022045099,4.387919966423043,1.0,1.0,1.0,1.0,45.0,0.0,1.0,0.0,20.0,1125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,7
414613,2012-08-31,Belgium,50.828404658606495,4.390519906230259,4.0,1.0,1.0,2.0,70.0,0.0,2.0,20.0,1.0,1125.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,8
414614,2015-04-22,Belgium,50.833921338855646,4.388975707922439,2.0,1.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4
414615,2016-09-17,Belgium,50.871807184777325,4.405978189007945,1.0,1.0,1.0,1.0,40.0,10.0,1.0,20.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,9
414616,2016-10-04,Belgium,50.86247923706321,4.410080519835773,4.0,1.5,1.0,2.0,48.0,15.0,2.0,12.0,2.0,60.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10
414617,2014-09-20,Belgium,50.81788131238116,4.337924829910393,5.0,2.0,2.0,3.0,30.0,0.0,1.0,30.0,1.0,1125.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,9
414618,2010-08-23,Belgium,50.82411438956995,4.329657703420612,3.0,1.0,2.0,2.0,38.0,10.0,2.0,30.0,3.0,20.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8
